seed,swept_param,swept_value,total,category
STIFF,conf_fv,0.6428571428571428,71,HIGH
STIFF,conf_fv,0.6571428571428571,71,HIGH
STIFF,conf_fv,0.6714285714285715,71,HIGH
STIFF,conf_fv,0.6857142857142857,71,HIGH
STIFF,conf_fv,0.7,71,HIGH
STIFF,conf_fv,0.7142857142857142,71,HIGH
STIFF,conf_fv,0.7285714285714285,71,HIGH
STIFF,conf_fv,0.7428571428571429,71,HIGH
STIFF,conf_fv,0.7571428571428571,59,WATCH
STIFF,conf_fv,0.7714285714285714,59,WATCH
STIFF,conf_fv,0.7857142857142857,59,WATCH
STIFF,conf_fv,0.8,59,WATCH
STIFF,conf_fv,0.8142857142857143,59,WATCH
STIFF,conf_fv,0.8285714285714285,59,WATCH
STIFF,conf_fv,0.8428571428571427,59,WATCH
STIFF,conf_fv,0.8571428571428572,59,WATCH
STIFF,conf_fv,0.8714285714285714,59,WATCH
STIFF,conf_fv,0.8857142857142857,59,WATCH
STIFF,conf_fv,0.8999999999999999,59,WATCH
STIFF,conf_fv,0.9142857142857141,59,WATCH
STIFF,conf_fv,0.9285714285714286,59,WATCH
STIFF,conf_fv,0.9428571428571428,59,WATCH
STIFF,conf_fv,0.9571428571428571,59,WATCH
STIFF,conf_fv,0.9714285714285713,59,WATCH
STIFF,conf_fv,0.9857142857142858,59,WATCH
STIFF,conf_fv,1.0,59,WATCH
STIFF,conf_overall,0.3,77,HIGH
STIFF,conf_overall,0.3142857142857143,77,HIGH
STIFF,conf_overall,0.32857142857142857,77,HIGH
STIFF,conf_overall,0.34285714285714286,77,HIGH
STIFF,conf_overall,0.35714285714285715,77,HIGH
STIFF,conf_overall,0.37142857142857144,77,HIGH
STIFF,conf_overall,0.3857142857142857,77,HIGH
STIFF,conf_overall,0.39999999999999997,77,HIGH
STIFF,conf_overall,0.41428571428571426,77,HIGH
STIFF,conf_overall,0.42857142857142855,77,HIGH
STIFF,conf_overall,0.44285714285714284,77,HIGH
STIFF,conf_overall,0.45714285714285713,77,HIGH
STIFF,conf_overall,0.4714285714285714,77,HIGH
STIFF,conf_overall,0.4857142857142857,77,HIGH
STIFF,conf_overall,0.5,77,HIGH
STIFF,conf_overall,0.5142857142857142,77,HIGH
STIFF,conf_overall,0.5285714285714286,77,HIGH
STIFF,conf_overall,0.5428571428571428,77,HIGH
STIFF,conf_overall,0.5571428571428572,77,HIGH
STIFF,conf_overall,0.5714285714285714,77,HIGH
STIFF,conf_overall,0.5857142857142856,77,HIGH
STIFF,conf_overall,0.6,77,HIGH
STIFF,conf_overall,0.6142857142857143,77,HIGH
STIFF,conf_overall,0.6285714285714286,77,HIGH
STIFF,conf_overall,0.6428571428571428,77,HIGH
STIFF,conf_overall,0.6571428571428571,77,HIGH
STIFF,conf_overall,0.6714285714285715,77,HIGH
STIFF,conf_overall,0.6857142857142857,77,HIGH
STIFF,conf_overall,0.7,77,HIGH
STIFF,conf_overall,0.7142857142857142,77,HIGH
STIFF,conf_overall,0.7285714285714285,77,HIGH
STIFF,conf_overall,0.7428571428571429,77,HIGH
STIFF,conf_overall,0.7571428571428571,71,HIGH
STIFF,conf_overall,0.7714285714285714,71,HIGH
STIFF,conf_overall,0.7857142857142857,71,HIGH
STIFF,conf_overall,0.8,71,HIGH
STIFF,conf_overall,0.8142857142857143,71,HIGH
STIFF,conf_overall,0.8285714285714285,71,HIGH
STIFF,conf_overall,0.8428571428571427,71,HIGH
STIFF,conf_overall,0.8571428571428572,71,HIGH
STIFF,conf_overall,0.8714285714285714,71,HIGH
STIFF,conf_overall,0.8857142857142857,71,HIGH
STIFF,conf_overall,0.8999999999999999,71,HIGH
STIFF,conf_overall,0.9142857142857141,71,HIGH
STIFF,conf_overall,0.9285714285714286,71,HIGH
STIFF,conf_overall,0.9428571428571428,71,HIGH
STIFF,conf_overall,0.9571428571428571,71,HIGH
STIFF,conf_overall,0.9714285714285713,71,HIGH
STIFF,conf_overall,0.9857142857142858,71,HIGH
STIFF,conf_overall,1.0,71,HIGH
ADAPT,pi,25.0,15,LOW
ADAPT,pi,26.3265306122449,15,LOW
ADAPT,pi,27.653061224489797,15,LOW
ADAPT,pi,28.979591836734695,15,LOW
ADAPT,pi,30.306122448979593,15,LOW
ADAPT,pi,31.632653061224488,15,LOW
ADAPT,pi,32.95918367346939,15,LOW
ADAPT,pi,34.285714285714285,15,LOW
ADAPT,pi,35.61224489795919,15,LOW
ADAPT,pi,36.93877551020408,15,LOW
ADAPT,pi,38.265306122448976,15,LOW
ADAPT,pi,39.59183673469388,15,LOW
ADAPT,pi,40.91836734693877,0,LOW
ADAPT,pi,42.244897959183675,0,LOW
ADAPT,pi,43.57142857142857,0,LOW
ADAPT,pi,44.897959183673464,0,LOW
ADAPT,pi,46.224489795918366,0,LOW
ADAPT,pi,47.55102040816327,0,LOW
ADAPT,pi,48.87755102040816,0,LOW
ADAPT,pi,50.20408163265306,0,LOW
ADAPT,pi,51.53061224489796,0,LOW
ADAPT,pi,52.857142857142854,0,LOW
ADAPT,pi,54.183673469387756,0,LOW
ADAPT,pi,55.51020408163265,0,LOW
ADAPT,pi,56.836734693877546,0,LOW
ADAPT,pi,58.16326530612245,0,LOW
ADAPT,pi,59.48979591836734,0,LOW
ADAPT,pi,60.816326530612244,15,LOW
ADAPT,pi,62.14285714285714,15,LOW
ADAPT,pi,63.46938775510204,15,LOW
ADAPT,pi,64.79591836734693,15,LOW
ADAPT,pi,66.12244897959184,15,LOW
ADAPT,pi,67.44897959183673,15,LOW
ADAPT,pi,68.77551020408163,15,LOW
ADAPT,pi,70.10204081632654,15,LOW
ADAPT,pi,71.42857142857142,15,LOW
ADAPT,pi,72.75510204081633,15,LOW
ADAPT,pi,74.08163265306122,15,LOW
ADAPT,pi,75.40816326530611,15,LOW
ADAPT,pi,76.73469387755102,15,LOW
ADAPT,pi,78.06122448979592,15,LOW
ADAPT,pi,79.38775510204081,15,LOW
ADAPT,pi,80.71428571428571,15,LOW
ADAPT,pi,82.0408163265306,15,LOW
